id,treatment_match,costs,er_amount_total,dayXlocation,us_stu_insch,us_stu_edlvl,us_stu_grade,us_stu_edlvl_all,us_stu_female,us_stu_mig_rel,us_stu_age,us_stu_grade_all,us_stu_yearsofed,us_stu_mig_rel_child,us_stu_mig_rel_sib,us_stu_mig_rel_niece,us_stu_mig_rel_cousin,treatment_tmp1,treatment_tmp2
100026.0,0,0.0,0.0,1.18945,1.0,4.0,13.0,4.0,1.0,2.0,18.0,13.0,13.0,0.0,1.0,0.0,0.0,0.0,
100031.0,0,0.0,0.0,1.18961,1.0,3.0,9.0,3.0,1.0,5.0,14.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,
100035.0,0,0.0,0.0,1.18961,1.0,3.0,9.0,3.0,0.0,5.0,17.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,
100038.0,0,0.0,0.0,1.18961,1.0,4.0,11.0,4.0,0.0,9.0,18.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,
100040.0,0,0.0,0.0,1.18961,1.0,5.0,2.0,5.0,0.0,5.0,18.0,2.0,14.0,0.0,0.0,0.0,1.0,0.0,
100041.0,0,0.0,0.0,1.18969,1.0,4.0,10.0,4.0,0.0,1.0,16.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,
100044.0,0,0.0,0.0,1.18961,1.0,4.0,10.0,4.0,1.0,5.0,15.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,
100045.0,0,0.0,0.0,1.18969,1.0,4.0,10.0,4.0,1.0,1.0,17.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,
100049.0,0,0.0,0.0,1.18983,1.0,3.0,9.0,3.0,1.0,4.0,15.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
100050.0,0,0.0,0.0,1.18983,1.0,3.0,9.0,3.0,1.0,2.0,15.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,
100051.0,0,0.0,0.0,1.18969,1.0,3.0,9.0,3.0,1.0,1.0,16.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,
100054.0,0,0.0,0.0,1.18969,1.0,4.0,11.0,4.0,0.0,1.0,18.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,
100055.0,0,0.0,0.0,1.1899,1.0,5.0,1.0,5.0,0.0,1.0,19.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,
100059.0,0,0.0,0.0,1.1899,1.0,4.0,11.0,4.0,1.0,4.0,14.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,
100060.0,0,0.0,0.0,1.1899,1.0,5.0,1.0,5.0,1.0,4.0,22.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,
100061.0,0,0.0,0.0,1.18977,1.0,4.0,12.0,4.0,1.0,1.0,17.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,
100066.0,0,0.0,0.0,1.19012,1.0,5.0,2.0,5.0,1.0,4.0,19.0,2.0,14.0,0.0,0.0,1.0,0.0,0.0,
100072.0,0,0.0,0.0,1.1899,1.0,3.0,9.0,3.0,0.0,4.0,17.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
100073.0,0,0.0,0.0,1.18977,1.0,3.0,9.0,3.0,0.0,1.0,15.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,
100074.0,0,0.0,0.0,1.18977,1.0,3.0,9.0,3.0,1.0,4.0,15.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
100075.0,0,0.0,0.0,1.1899,1.0,4.0,12.0,4.0,0.0,8.0,19.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,
100077.0,0,0.0,0.0,1.1899,1.0,4.0,11.0,4.0,0.0,2.0,17.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,
100078.0,0,0.0,0.0,1.18983,1.0,4.0,12.0,4.0,0.0,5.0,16.0,12.0,12.0,0.0,0.0,0.0,1.0,0.0,
100079.0,0,0.0,0.0,1.19001,1.0,5.0,4.0,5.0,0.0,5.0,26.0,4.0,16.0,0.0,0.0,0.0,1.0,0.0,
100081.0,0,0.0,0.0,1.18983,1.0,4.0,10.0,4.0,0.0,5.0,20.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,
100082.0,0,0.0,0.0,1.19012,1.0,4.0,11.0,4.0,1.0,4.0,19.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,
100083.0,0,0.0,0.0,1.19022,1.0,4.0,10.0,4.0,1.0,4.0,17.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,
100084.0,0,0.0,0.0,1.19022,1.0,3.0,9.0,3.0,0.0,5.0,17.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,
100085.0,0,0.0,0.0,1.19022,1.0,5.0,3.0,5.0,1.0,7.0,22.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,
100087.0,0,0.0,0.0,1.18983,1.0,5.0,2.0,5.0,1.0,4.0,23.0,2.0,14.0,0.0,0.0,1.0,0.0,0.0,
100088.0,0,0.0,0.0,1.18983,1.0,4.0,12.0,4.0,1.0,2.0,21.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,
100089.0,0,0.0,0.0,1.18983,1.0,5.0,2.0,5.0,0.0,1.0,21.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,
100092.0,0,0.0,0.0,1.19012,1.0,4.0,11.0,4.0,1.0,1.0,17.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,
100093.0,0,0.0,0.0,1.19012,1.0,5.0,3.0,5.0,1.0,4.0,22.0,3.0,15.0,0.0,0.0,1.0,0.0,0.0,
100095.0,0,0.0,0.0,1.19001,1.0,5.0,7.0,5.0,1.0,2.0,30.0,7.0,19.0,0.0,1.0,0.0,0.0,0.0,
100097.0,0,0.0,0.0,1.19001,1.0,5.0,5.0,5.0,1.0,2.0,25.0,5.0,17.0,0.0,1.0,0.0,0.0,0.0,
100098.0,0,0.0,0.0,1.19022,1.0,4.0,12.0,4.0,0.0,4.0,18.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,
100099.0,0,0.0,0.0,1.19012,1.0,3.0,9.0,3.0,1.0,4.0,15.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
100100.0,0,0.0,0.0,1.19012,1.0,6.0,1.0,6.0,1.0,1.0,16.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,
100101.0,0,0.0,0.0,1.19022,1.0,5.0,2.0,5.0,1.0,1.0,18.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,
100102.0,0,0.0,0.0,1.19012,1.0,4.0,11.0,4.0,1.0,1.0,19.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,
100103.0,0,0.0,0.0,1.19012,1.0,4.0,12.0,4.0,1.0,4.0,20.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,
100104.0,0,0.0,0.0,1.19012,1.0,4.0,11.0,4.0,1.0,4.0,17.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,
100105.0,0,0.0,0.0,1.19012,1.0,4.0,10.0,4.0,1.0,4.0,19.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,
100106.0,0,0.0,0.0,1.19022,1.0,4.0,12.0,4.0,1.0,1.0,18.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,
100107.0,0,0.0,0.0,1.19022,1.0,4.0,11.0,4.0,0.0,2.0,16.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,
100108.0,0,0.0,0.0,1.19022,1.0,4.0,12.0,4.0,0.0,1.0,17.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,
100117.0,0,0.0,0.0,1.19018,1.0,4.0,11.0,4.0,1.0,1.0,17.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,
100118.0,0,0.0,0.0,1.19018,1.0,5.0,3.0,5.0,1.0,5.0,23.0,3.0,15.0,0.0,0.0,0.0,1.0,0.0,
100119.0,0,0.0,0.0,1.19018,1.0,4.0,10.0,4.0,1.0,4.0,16.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,
100120.0,0,0.0,0.0,1.19018,1.0,5.0,3.0,5.0,1.0,2.0,31.0,3.0,15.0,0.0,1.0,0.0,0.0,0.0,
100121.0,0,0.0,0.0,1.19018,1.0,5.0,1.0,5.0,1.0,5.0,19.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,
100122.0,0,0.0,0.0,1.19018,1.0,5.0,2.0,5.0,1.0,5.0,22.0,2.0,14.0,0.0,0.0,0.0,1.0,0.0,
100123.0,0,0.0,0.0,1.19018,1.0,5.0,3.0,5.0,1.0,4.0,24.0,3.0,15.0,0.0,0.0,1.0,0.0,0.0,
100124.0,0,0.0,0.0,1.19018,1.0,5.0,1.0,5.0,0.0,1.0,20.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,
110024.0,0,0.0,0.0,1.1894,1.0,6.0,3.0,6.0,0.0,2.0,26.0,3.0,15.0,0.0,1.0,0.0,0.0,0.0,
110025.0,0,0.0,0.0,1.18946,1.0,4.0,13.0,4.0,0.0,6.0,19.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,
110030.0,0,0.0,0.0,1.18946,1.0,4.0,13.0,4.0,1.0,4.0,16.0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,
110031.0,0,0.0,0.0,1.18953,1.0,4.0,10.0,4.0,1.0,1.0,16.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,
110040.0,0,0.0,0.0,1.1896,1.0,5.0,1.0,5.0,1.0,1.0,23.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,
110045.0,0,0.0,0.0,1.18953,1.0,3.0,9.0,3.0,1.0,2.0,16.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,
110046.0,0,0.0,0.0,1.18978,1.0,3.0,9.0,3.0,0.0,3.0,17.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,
110048.0,0,0.0,0.0,1.1894,1.0,4.0,10.0,4.0,0.0,5.0,15.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,
110049.0,0,0.0,0.0,1.18953,1.0,3.0,9.0,3.0,1.0,1.0,17.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,
110050.0,0,0.0,0.0,1.18978,1.0,5.0,2.0,5.0,0.0,1.0,22.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,
110051.0,0,0.0,0.0,1.18978,1.0,5.0,1.0,5.0,1.0,9.0,18.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,
110052.0,0,0.0,0.0,1.18989,1.0,5.0,2.0,5.0,0.0,4.0,18.0,2.0,14.0,0.0,0.0,1.0,0.0,0.0,
110057.0,0,0.0,0.0,1.1896,1.0,3.0,9.0,3.0,0.0,4.0,14.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
110059.0,0,0.0,0.0,1.1896,1.0,3.0,9.0,3.0,0.0,4.0,15.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
110060.0,0,0.0,0.0,1.1896,1.0,4.0,11.0,4.0,0.0,4.0,16.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,
110061.0,0,0.0,0.0,1.1896,1.0,3.0,9.0,3.0,1.0,1.0,15.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,
110066.0,0,0.0,0.0,1.1896,1.0,4.0,13.0,4.0,1.0,4.0,18.0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,
110067.0,0,0.0,0.0,1.1896,1.0,3.0,9.0,3.0,0.0,4.0,15.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
110068.0,0,0.0,0.0,1.18989,1.0,4.0,10.0,4.0,0.0,4.0,17.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,
110069.0,0,0.0,0.0,1.19004,1.0,5.0,1.0,5.0,0.0,5.0,18.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,
110070.0,0,0.0,0.0,1.19004,1.0,3.0,9.0,3.0,0.0,4.0,16.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
110071.0,0,0.0,0.0,1.18978,1.0,4.0,11.0,4.0,0.0,2.0,17.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,
110072.0,0,0.0,0.0,1.18978,1.0,4.0,10.0,4.0,1.0,4.0,16.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,
110073.0,0,0.0,0.0,1.18946,1.0,3.0,9.0,3.0,1.0,4.0,15.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
110074.0,0,0.0,0.0,1.18978,1.0,5.0,3.0,5.0,1.0,1.0,22.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,
110075.0,0,0.0,0.0,1.18978,1.0,4.0,10.0,4.0,0.0,1.0,17.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,
110076.0,0,0.0,0.0,1.18978,1.0,5.0,1.0,5.0,0.0,1.0,20.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,
110079.0,0,0.0,0.0,1.18989,1.0,4.0,11.0,4.0,0.0,2.0,21.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,
110080.0,0,0.0,0.0,1.18982,1.0,4.0,13.0,4.0,1.0,2.0,21.0,13.0,13.0,0.0,1.0,0.0,0.0,0.0,
110081.0,0,0.0,0.0,1.18982,1.0,3.0,9.0,3.0,0.0,2.0,18.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,
110082.0,0,0.0,0.0,1.18998,1.0,5.0,3.0,5.0,0.0,1.0,27.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,
110083.0,0,0.0,0.0,1.18998,1.0,5.0,1.0,5.0,0.0,2.0,17.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,
110084.0,0,0.0,0.0,1.18998,1.0,5.0,2.0,5.0,0.0,4.0,18.0,2.0,14.0,0.0,0.0,1.0,0.0,0.0,
110086.0,0,0.0,0.0,1.18982,1.0,3.0,9.0,3.0,0.0,2.0,15.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,
110087.0,0,0.0,0.0,1.19004,1.0,4.0,10.0,4.0,1.0,1.0,17.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,
110088.0,0,0.0,0.0,1.19004,1.0,4.0,11.0,4.0,0.0,1.0,16.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,
110089.0,0,0.0,0.0,1.19004,1.0,4.0,10.0,4.0,1.0,4.0,16.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,
110091.0,0,0.0,0.0,1.18989,1.0,4.0,12.0,4.0,1.0,5.0,16.0,12.0,12.0,0.0,0.0,0.0,1.0,0.0,
110092.0,0,0.0,0.0,1.18998,1.0,5.0,1.0,5.0,1.0,4.0,17.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,
110093.0,0,0.0,0.0,1.18998,1.0,5.0,2.0,5.0,0.0,4.0,19.0,2.0,14.0,0.0,0.0,1.0,0.0,0.0,
110094.0,0,0.0,0.0,1.18998,1.0,3.0,9.0,3.0,0.0,4.0,18.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
110095.0,0,0.0,0.0,1.18998,1.0,4.0,10.0,4.0,1.0,1.0,15.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,
110096.0,0,0.0,0.0,1.18998,1.0,4.0,10.0,4.0,0.0,4.0,15.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,
110097.0,0,0.0,0.0,1.18998,1.0,3.0,9.0,3.0,0.0,3.0,15.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,
110098.0,0,0.0,0.0,1.18998,1.0,5.0,1.0,5.0,1.0,1.0,18.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,
110099.0,0,0.0,0.0,1.18998,1.0,5.0,3.0,5.0,0.0,1.0,24.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,
110100.0,0,0.0,0.0,1.19004,1.0,4.0,10.0,4.0,1.0,4.0,15.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,
110101.0,0,0.0,0.0,1.19004,1.0,5.0,5.0,5.0,1.0,4.0,21.0,5.0,17.0,0.0,0.0,1.0,0.0,0.0,
110102.0,0,0.0,0.0,1.19004,1.0,4.0,10.0,4.0,1.0,1.0,16.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,
110104.0,0,0.0,0.0,1.19004,1.0,5.0,4.0,5.0,1.0,1.0,19.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,
110105.0,0,0.0,0.0,1.19011,1.0,5.0,2.0,5.0,1.0,2.0,18.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,
110106.0,0,0.0,0.0,1.19011,1.0,4.0,10.0,4.0,0.0,4.0,15.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,
110107.0,0,0.0,0.0,1.19011,1.0,4.0,12.0,4.0,1.0,4.0,17.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,
110108.0,0,0.0,0.0,1.19011,1.0,4.0,10.0,4.0,0.0,3.0,16.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,
110109.0,0,0.0,0.0,1.19011,1.0,4.0,10.0,4.0,0.0,3.0,17.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,
110110.0,0,0.0,0.0,1.19011,1.0,5.0,1.0,5.0,1.0,4.0,16.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,
110112.0,0,0.0,0.0,1.19011,1.0,6.0,2.0,6.0,1.0,3.0,18.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,
110113.0,0,0.0,0.0,1.19011,1.0,5.0,2.0,5.0,0.0,2.0,18.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,
110115.0,0,0.0,0.0,1.19011,1.0,5.0,3.0,5.0,1.0,4.0,19.0,3.0,15.0,0.0,0.0,1.0,0.0,0.0,
110116.0,0,0.0,0.0,1.19015,1.0,4.0,10.0,4.0,0.0,1.0,17.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,
110118.0,0,0.0,0.0,1.19023,1.0,4.0,11.0,4.0,0.0,5.0,17.0,11.0,11.0,0.0,0.0,0.0,1.0,0.0,
110119.0,0,0.0,0.0,1.19023,1.0,3.0,9.0,3.0,0.0,4.0,15.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
110120.0,0,0.0,0.0,1.19023,1.0,5.0,1.0,5.0,1.0,4.0,18.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,
110121.0,0,0.0,0.0,1.19023,1.0,4.0,12.0,4.0,0.0,2.0,20.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,
110122.0,0,0.0,0.0,1.19015,1.0,4.0,11.0,4.0,1.0,4.0,15.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,
110123.0,0,0.0,0.0,1.19015,1.0,5.0,1.0,5.0,1.0,2.0,18.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,
110125.0,0,0.0,0.0,1.19023,1.0,5.0,1.0,5.0,0.0,4.0,22.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,
110126.0,0,0.0,0.0,1.19023,1.0,3.0,9.0,3.0,1.0,1.0,15.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,
110127.0,0,0.0,0.0,1.19023,1.0,4.0,10.0,4.0,0.0,4.0,20.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,
120026.0,0,0.0,0.0,2.18949,1.0,5.0,2.0,5.0,0.0,2.0,20.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,
120031.0,0,0.0,0.0,2.18949,1.0,4.0,11.0,4.0,0.0,1.0,17.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,
120032.0,0,0.0,0.0,2.18949,1.0,5.0,2.0,5.0,0.0,1.0,21.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,
120035.0,0,0.0,0.0,2.18949,1.0,4.0,10.0,4.0,0.0,4.0,16.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,
120036.0,0,0.0,0.0,2.18973,1.0,6.0,1.0,6.0,0.0,1.0,17.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,
120037.0,0,0.0,0.0,2.18973,1.0,3.0,9.0,3.0,1.0,4.0,15.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
120038.0,0,0.0,0.0,2.18973,1.0,3.0,9.0,3.0,0.0,4.0,19.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
120045.0,0,0.0,0.0,3.18939,1.0,3.0,9.0,3.0,1.0,2.0,15.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,
120047.0,0,0.0,0.0,3.18939,1.0,4.0,11.0,4.0,1.0,4.0,17.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,
120048.0,0,0.0,0.0,2.18949,1.0,4.0,13.0,4.0,0.0,4.0,20.0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,
120049.0,0,0.0,0.0,2.18949,1.0,5.0,2.0,5.0,0.0,1.0,22.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,
120050.0,0,0.0,0.0,2.18953,1.0,3.0,9.0,3.0,1.0,4.0,17.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
120051.0,0,0.0,0.0,3.1894,1.0,5.0,2.0,5.0,1.0,2.0,23.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,
120052.0,0,0.0,0.0,2.18973,1.0,4.0,10.0,4.0,0.0,2.0,19.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,
120053.0,0,0.0,0.0,2.18961,1.0,4.0,10.0,4.0,0.0,1.0,17.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,
120054.0,0,0.0,0.0,2.18961,1.0,3.0,9.0,3.0,0.0,2.0,18.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,
120055.0,0,0.0,0.0,2.18961,1.0,5.0,3.0,5.0,0.0,4.0,19.0,3.0,15.0,0.0,0.0,1.0,0.0,0.0,
120056.0,0,0.0,0.0,2.18961,1.0,3.0,9.0,3.0,1.0,4.0,11.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
120058.0,0,0.0,0.0,2.1894,1.0,5.0,1.0,5.0,0.0,1.0,18.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,
120059.0,0,0.0,0.0,2.1894,1.0,3.0,9.0,3.0,1.0,4.0,15.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
120060.0,0,0.0,0.0,2.1894,1.0,4.0,10.0,4.0,1.0,4.0,16.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,
120061.0,0,0.0,0.0,2.18961,1.0,5.0,5.0,5.0,0.0,1.0,17.0,5.0,17.0,1.0,0.0,0.0,0.0,0.0,
120063.0,0,0.0,0.0,2.1894,1.0,4.0,13.0,4.0,1.0,4.0,17.0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,
120064.0,0,0.0,0.0,2.1894,1.0,4.0,13.0,4.0,1.0,1.0,16.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,
120065.0,0,0.0,0.0,2.1894,1.0,3.0,9.0,3.0,1.0,1.0,16.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,
120067.0,0,0.0,0.0,2.1894,1.0,3.0,9.0,3.0,0.0,1.0,16.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,
120068.0,0,0.0,0.0,2.18953,1.0,3.0,9.0,3.0,1.0,2.0,20.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,
120070.0,0,0.0,0.0,2.18945,1.0,5.0,2.0,5.0,1.0,1.0,31.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,
120071.0,0,0.0,0.0,2.18945,1.0,3.0,9.0,3.0,0.0,2.0,18.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,
120072.0,0,0.0,0.0,2.18945,1.0,4.0,11.0,4.0,1.0,5.0,21.0,11.0,11.0,0.0,0.0,0.0,1.0,0.0,
120073.0,0,0.0,0.0,2.18945,1.0,3.0,9.0,3.0,1.0,4.0,16.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
120074.0,0,0.0,0.0,2.18945,1.0,5.0,2.0,5.0,1.0,3.0,19.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,
120075.0,0,0.0,0.0,2.18945,1.0,4.0,10.0,4.0,1.0,1.0,19.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,
120076.0,0,0.0,0.0,2.18945,1.0,5.0,5.0,5.0,1.0,1.0,17.0,5.0,17.0,1.0,0.0,0.0,0.0,0.0,
120077.0,0,0.0,0.0,2.18945,1.0,5.0,1.0,5.0,0.0,1.0,18.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,
120078.0,0,0.0,0.0,2.18945,1.0,3.0,9.0,3.0,0.0,1.0,16.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,
120079.0,0,0.0,0.0,2.18945,1.0,4.0,10.0,4.0,1.0,1.0,16.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,
120080.0,0,0.0,0.0,2.18945,1.0,5.0,5.0,5.0,0.0,2.0,27.0,5.0,17.0,0.0,1.0,0.0,0.0,0.0,
120081.0,0,0.0,0.0,2.18949,1.0,3.0,9.0,3.0,1.0,5.0,17.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,
120082.0,0,0.0,0.0,2.18953,1.0,3.0,9.0,3.0,1.0,2.0,15.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,
120083.0,0,0.0,0.0,2.18953,1.0,4.0,13.0,4.0,1.0,4.0,16.0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,
